id,gsm_out,lte,nr_dss,nr_nsa_sa,nr_gesamt
100mN58888E4818,3,3,2,3,3
100mN58888E4819,3,3,2,3,3
100mN58888E4820,3,3,2,3,3
100mN58888E4821,3,3,2,3,3
100mN58888E4822,3,3,2,3,3
100mN58888E4823,3,3,2,3,3
100mN58888E4824,3,3,2,3,3
100mN58888E4825,3,3,2,3,3
100mN58888E4826,3,3,2,3,3
100mN58888E4827,3,3,2,3,3
100mN58888E4828,3,3,2,3,3
100mN58888E4829,3,3,2,3,3
100mN58888E4830,3,3,2,3,3
100mN58888E4831,3,3,2,3,3
100mN58888E4832,3,3,2,3,3
100mN58888E4833,3,3,2,3,3
100mN58888E4834,3,3,2,3,3
100mN58888E4835,3,3,2,3,3
100mN58888E4836,3,3,2,3,3
100mN58888E4837,3,3,2,3,3
100mN58888E4838,3,3,2,3,3
100mN58888E4839,3,3,2,3,3
100mN58888E4840,3,3,2,3,3
100mN58888E4841,3,3,2,3,3
100mN58888E4842,3,3,2,3,3
100mN58888E4843,3,3,2,3,3
100mN58888E4844,3,3,2,3,3
100mN58888E4845,3,3,2,3,3
100mN58888E4846,3,3,2,3,3
100mN58888E4847,3,3,2,3,3
100mN58888E4848,3,3,2,3,3
100mN58888E4849,3,3,2,3,3
100mN58888E4850,3,3,2,3,3
100mN58888E4851,3,3,2,3,3
100mN58888E4852,3,3,2,3,3
100mN58888E4853,3,3,2,3,3
100mN58888E4854,3,3,2,3,3
100mN58888E4855,3,3,2,3,3
100mN58888E4856,3,3,2,3,3
100mN58888E4857,3,3,2,3,3
100mN58888E4858,3,3,1,3,3
100mN58888E4859,3,3,1,2,3
100mN58888E4860,3,3,1,2,3
100mN58888E4861,3,3,1,2,3
100mN58888E4862,3,3,2,2,3
100mN58888E4863,3,3,2,2,3
100mN58888E4864,3,3,1,2,3
100mN58888E4865,3,3,1,3,3
100mN58888E4866,3,3,1,2,3
100mN58888E4867,3,3,1,2,3
100mN58888E4868,3,3,1,2,3
100mN58888E4869,3,3,1,2,3
100mN58888E4870,3,3,1,2,3
100mN58888E4871,3,3,1,2,3
100mN58888E4872,3,3,1,2,3
100mN58888E4873,3,3,1,2,3
100mN58888E4874,3,3,1,2,3
100mN58888E4875,3,3,1,2,3
100mN58888E4876,3,3,1,2,3
100mN58888E4877,3,3,1,2,3
100mN58888E4878,3,3,1,2,3
100mN58888E4879,3,3,1,2,3
100mN58888E4880,3,3,1,2,3
100mN58888E4881,3,3,1,2,3
100mN58888E4882,3,3,1,2,3
100mN58888E4883,3,3,1,2,3
100mN58888E4884,3,3,1,2,3
100mN58888E4885,3,3,1,2,3
100mN58888E4886,3,3,2,2,3
100mN58888E4887,3,3,2,2,3
100mN58888E4888,3,3,2,2,3
100mN58888E4889,3,3,2,2,3
100mN58888E4890,3,3,2,2,3
100mN58888E4891,3,3,2,2,3
100mN58888E4892,3,3,1,2,3
100mN58888E4893,3,3,2,1,2
100mN58888E4955,3,3,2,2,3
100mN58888E4956,3,3,2,2,3
100mN58888E4957,3,3,2,2,3
100mN58888E4958,3,3,2,2,3
100mN58888E4959,3,3,2,2,3
100mN58888E4960,3,3,2,2,3
100mN58888E4961,3,3,2,2,3
100mN58888E4962,3,3,2,2,3
100mN58888E4963,3,3,2,2,3
100mN58888E4964,3,3,1,2,3
100mN58888E4965,3,3,1,2,3
100mN58888E4966,3,3,1,1,2
100mN58889E4750,3,3,2,3,3
100mN58889E4751,3,3,2,3,3
100mN58889E4752,3,3,2,3,3
100mN58889E4753,3,3,2,3,3
100mN58889E4754,3,3,2,3,3
100mN58889E4755,3,3,2,3,3
100mN58889E4756,3,3,2,3,3
100mN58889E4757,3,3,2,3,3
100mN58889E4758,3,3,2,3,3
100mN58889E4759,3,3,2,3,3
100mN58889E4760,3,3,2,3,3
100mN58889E4761,3,3,2,3,3
100mN58889E4762,3,3,2,3,3
100mN58889E4763,3,3,2,3,3
100mN58889E4764,3,3,2,3,3
100mN58889E4765,3,3,2,3,3
100mN58889E4766,3,3,2,3,3
100mN58889E4767,3,3,2,3,3
100mN58889E4768,3,3,2,3,3
100mN58889E4769,3,3,2,3,3
100mN58889E4770,3,3,2,3,3
100mN58889E4771,3,3,2,3,3
100mN58889E4772,3,3,2,3,3
100mN58889E4773,3,3,2,3,3
100mN58889E4774,3,3,2,3,3
100mN58889E4775,3,3,2,3,3
100mN58889E4776,3,3,2,3,3
100mN58889E4777,3,3,2,3,3
100mN58889E4778,3,3,2,3,3
100mN58889E4779,3,3,2,3,3
100mN58889E4780,3,3,2,3,3
100mN58889E4781,3,3,2,3,3
100mN58889E4782,3,3,2,3,3
100mN58889E4783,3,3,2,3,3
100mN58889E4784,3,3,2,3,3
100mN58889E4785,3,3,2,3,3
100mN58889E4786,3,3,2,3,3
100mN58889E4787,3,3,2,3,3
100mN58889E4788,3,3,2,3,3
100mN58889E4789,3,3,2,3,3
100mN58889E4790,3,3,2,3,3
100mN58889E4791,3,3,2,3,3
100mN58889E4792,3,3,2,3,3
100mN58889E4793,3,3,2,3,3
100mN58889E4794,3,3,2,3,3
100mN58889E4795,3,3,2,3,3
100mN58889E4796,3,3,2,3,3
100mN58889E4797,3,3,2,3,3
100mN58889E4798,3,3,2,3,3
100mN58889E4799,3,3,2,3,3
100mN58889E4800,3,3,2,3,3
100mN58889E4801,3,3,2,3,3
100mN58889E4802,3,3,2,3,3
100mN58889E4803,3,3,2,3,3
100mN58889E4804,3,3,2,3,3
100mN58889E4805,3,3,2,3,3
100mN58889E4806,3,3,2,3,3
100mN58889E4807,3,3,2,3,3
100mN58889E4808,3,3,2,3,3
100mN58889E4809,3,3,2,3,3
100mN58889E4810,3,3,2,3,3
100mN58889E4811,3,3,2,3,3
100mN58889E4812,3,3,2,3,3
100mN58889E4813,3,3,2,3,3
100mN58889E4814,3,3,2,3,3
100mN58889E4815,3,3,2,3,3
100mN58889E4816,3,3,2,3,3
100mN58889E4817,3,3,2,3,3
100mN58889E4818,3,3,2,3,3
100mN58889E4819,3,3,2,3,3
100mN58889E4820,3,3,2,3,3
100mN58889E4821,3,3,2,3,3
100mN58889E4822,3,3,2,3,3
100mN58889E4823,3,3,2,3,3
100mN58889E4824,3,3,2,3,3
100mN58889E4825,3,3,2,3,3
100mN58889E4826,3,3,2,3,3
100mN58889E4827,3,3,2,3,3
100mN58889E4828,3,3,2,3,3
100mN58889E4829,3,3,2,3,3
100mN58889E4830,3,3,2,3,3
100mN58889E4831,3,3,2,3,3
100mN58889E4832,3,3,2,3,3
100mN58889E4833,3,3,2,3,3
100mN58889E4834,3,3,2,3,3
100mN58889E4835,3,3,2,3,3
100mN58889E4836,3,3,2,3,3
100mN58889E4837,3,3,2,3,3
100mN58889E4838,3,3,2,3,3
100mN58889E4839,3,3,2,3,3
100mN58889E4840,3,3,2,3,3
100mN58889E4841,3,3,2,3,3
100mN58889E4842,3,3,2,3,3
100mN58889E4843,3,3,2,3,3
100mN58889E4844,3,3,2,3,3
100mN58889E4845,3,3,2,3,3
100mN58889E4846,3,3,2,3,3
100mN58889E4847,3,3,2,3,3
100mN58889E4848,3,3,2,3,3
100mN58889E4849,3,3,2,3,3
100mN58889E4850,3,3,2,2,3
100mN58889E4851,3,3,2,3,3
100mN58889E4852,3,3,2,3,3
100mN58889E4853,3,3,2,3,3
100mN58889E4854,3,3,2,3,3
100mN58889E4855,3,3,2,3,3
100mN58889E4856,3,3,2,3,3
100mN58889E4857,3,3,2,3,3
100mN58889E4858,3,3,2,2,3
100mN58889E4859,3,3,1,2,3
100mN58889E4860,3,3,1,2,3
100mN58889E4861,3,3,1,2,3
100mN58889E4862,3,3,1,2,3
100mN58889E4863,3,3,2,2,3
100mN58889E4864,3,3,2,2,3
100mN58889E4865,3,3,1,2,3
100mN58889E4866,3,3,2,3,3
100mN58889E4867,3,3,1,2,3
100mN58889E4868,3,3,1,2,3
100mN58889E4869,3,3,1,2,3
100mN58889E4870,3,3,1,2,3
100mN58889E4871,3,3,1,2,3
100mN58889E4872,3,3,1,2,3
100mN58889E4873,3,3,1,2,3
100mN58889E4874,3,3,1,2,3
100mN58889E4875,3,3,1,2,3
100mN58889E4876,3,3,1,2,3
100mN58889E4877,3,3,1,2,3
100mN58889E4878,3,3,1,2,3
100mN58889E4879,3,3,1,2,3
100mN58889E4880,3,3,1,2,3
100mN58889E4881,3,3,1,2,3
100mN58889E4882,3,3,1,2,3
100mN58889E4883,3,3,1,2,3
100mN58889E4884,3,3,1,2,3
100mN58889E4885,3,3,1,2,3
100mN58889E4886,3,3,1,2,3
100mN58889E4887,3,3,1,2,3
100mN58889E4888,3,3,2,2,3
100mN58889E4889,3,3,2,2,3
100mN58889E4890,3,3,2,2,3
100mN58889E4891,3,3,2,2,3
100mN58889E4892,3,3,1,2,3
100mN58889E4893,3,3,2,1,2
100mN58889E4956,3,3,2,2,3
100mN58889E4957,3,3,2,2,3
100mN58889E4958,3,3,2,2,3
100mN58889E4959,3,3,2,2,3
100mN58889E4960,3,3,2,2,3
100mN58889E4961,3,3,2,2,3
100mN58889E4962,3,3,2,2,3
100mN58889E4963,3,3,2,2,3
100mN58889E4964,3,3,1,2,3
100mN58890E4750,3,3,2,3,3
100mN58890E4751,3,3,2,3,3
100mN58890E4752,3,3,2,3,3
100mN58890E4753,3,3,2,3,3
100mN58890E4754,3,3,2,3,3
100mN58890E4755,3,3,2,3,3
100mN58890E4756,3,3,2,3,3
100mN58890E4757,3,3,2,3,3
100mN58890E4758,3,3,2,3,3
100mN58890E4759,3,3,2,3,3
100mN58890E4760,3,3,2,3,3
100mN58890E4761,3,3,2,3,3
100mN58890E4762,3,3,2,3,3
100mN58890E4763,3,3,2,3,3
100mN58890E4764,3,3,2,3,3
100mN58890E4765,3,3,2,3,3
100mN58890E4766,3,3,2,3,3
100mN58890E4767,3,3,2,3,3
100mN58890E4768,3,3,2,3,3
100mN58890E4769,3,3,2,3,3
100mN58890E4770,3,3,2,3,3
100mN58890E4771,3,3,2,3,3
100mN58890E4772,3,3,2,3,3
100mN58890E4773,3,3,2,3,3
100mN58890E4774,3,3,2,3,3
100mN58890E4775,3,3,2,3,3
100mN58890E4776,3,3,2,3,3
100mN58890E4777,3,3,2,3,3
100mN58890E4778,3,3,2,3,3
100mN58890E4779,3,3,2,3,3
100mN58890E4780,3,3,2,3,3
100mN58890E4781,3,3,2,3,3
100mN58890E4782,3,3,2,3,3
100mN58890E4783,3,3,2,3,3
100mN58890E4784,3,3,2,3,3
100mN58890E4785,3,3,2,3,3
100mN58890E4786,3,3,2,3,3
100mN58890E4787,3,3,2,3,3
100mN58890E4788,3,3,2,3,3
100mN58890E4789,3,3,2,3,3
100mN58890E4790,3,3,2,3,3
100mN58890E4791,3,3,2,3,3
100mN58890E4792,3,3,2,3,3
100mN58890E4793,3,3,2,3,3
100mN58890E4794,3,3,2,3,3
100mN58890E4795,3,3,2,3,3
100mN58890E4796,3,3,2,3,3
100mN58890E4797,3,3,2,3,3
100mN58890E4798,3,3,2,3,3
100mN58890E4799,3,3,2,3,3
100mN58890E4800,3,3,2,3,3
100mN58890E4801,3,3,2,3,3
100mN58890E4802,3,3,2,3,3
100mN58890E4803,3,3,2,3,3
100mN58890E4804,3,3,2,3,3
100mN58890E4805,3,3,2,3,3
100mN58890E4806,3,3,2,3,3
100mN58890E4807,3,3,2,3,3
100mN58890E4808,3,3,2,3,3
100mN58890E4809,3,3,2,3,3
100mN58890E4810,3,3,2,3,3
100mN58890E4811,3,3,2,3,3
100mN58890E4812,3,3,2,3,3
100mN58890E4813,3,3,2,3,3
100mN58890E4814,3,3,2,3,3
100mN58890E4815,3,3,2,3,3
100mN58890E4816,3,3,2,3,3
100mN58890E4817,3,3,2,3,3
100mN58890E4818,3,3,2,3,3
100mN58890E4819,3,3,2,3,3
100mN58890E4820,3,3,2,3,3
100mN58890E4821,3,3,2,3,3
100mN58890E4822,3,3,2,3,3
100mN58890E4823,3,3,2,3,3
100mN58890E4824,3,3,2,3,3
100mN58890E4825,3,3,2,3,3
100mN58890E4826,3,3,2,3,3
100mN58890E4827,3,3,2,3,3
100mN58890E4828,3,3,2,3,3
100mN58890E4829,3,3,2,3,3
100mN58890E4830,3,3,2,3,3
100mN58890E4831,3,3,2,3,3
100mN58890E4832,3,3,2,3,3
100mN58890E4833,3,3,2,3,3
100mN58890E4834,3,3,2,3,3
100mN58890E4835,3,3,2,3,3
100mN58890E4836,3,3,2,3,3
100mN58890E4837,3,3,2,3,3
100mN58890E4838,3,3,2,3,3
100mN58890E4839,3,3,2,3,3
100mN58890E4840,3,3,2,3,3
100mN58890E4841,3,3,2,3,3
100mN58890E4842,3,3,2,3,3
100mN58890E4843,3,3,2,3,3
100mN58890E4844,3,3,2,3,3
100mN58890E4845,3,3,2,3,3
100mN58890E4846,3,3,2,3,3
100mN58890E4847,3,3,2,3,3
100mN58890E4848,3,3,2,3,3
100mN58890E4849,3,3,2,2,3
100mN58890E4850,3,3,2,2,3
100mN58890E4851,3,3,2,3,3
100mN58890E4852,3,3,2,3,3
100mN58890E4853,3,3,2,3,3
100mN58890E4854,3,3,2,3,3
100mN58890E4855,3,3,2,3,3
100mN58890E4856,3,2,1,2,3
100mN58890E4857,3,3,2,2,3
100mN58890E4858,3,3,1,2,3
100mN58890E4859,3,3,1,2,3
100mN58890E4860,3,3,1,2,3
100mN58890E4861,3,3,1,2,3
100mN58890E4862,3,3,1,2,3
100mN58890E4863,3,3,1,2,3
100mN58890E4864,3,3,2,2,3
100mN58890E4865,3,3,2,2,3
100mN58890E4866,3,3,1,2,3
100mN58890E4867,3,3,1,2,3
100mN58890E4868,3,3,1,2,3
100mN58890E4869,3,3,1,2,3
100mN58890E4870,3,3,1,2,3
100mN58890E4871,3,3,1,2,3
100mN58890E4872,3,3,1,2,3
100mN58890E4873,3,3,1,2,3
100mN58890E4874,3,3,1,2,3
100mN58890E4875,3,3,1,2,3
100mN58890E4876,3,3,1,2,3
100mN58890E4877,3,3,1,2,3
100mN58890E4878,3,3,1,2,3
100mN58890E4879,3,3,1,2,3
100mN58890E4880,3,3,1,2,3
100mN58890E4881,3,3,1,2,3
100mN58890E4882,3,3,1,2,3
100mN58890E4883,3,3,1,2,3
100mN58890E4884,3,3,1,2,3
100mN58890E4885,3,3,1,2,3
100mN58890E4886,3,3,1,2,3
100mN58890E4887,3,3,1,2,3
100mN58890E4888,3,3,2,2,3
100mN58890E4889,3,3,2,2,3
100mN58890E4890,3,3,2,2,3
100mN58890E4891,3,3,1,2,3
100mN58890E4892,3,3,1,1,2
100mN58890E4893,3,3,1,1,1
100mN58890E4958,3,3,2,2,3
100mN58890E4959,3,3,2,2,3
100mN58890E4960,3,3,2,2,3
100mN58890E4961,3,3,1,2,3
100mN58890E4962,3,3,1,2,3
100mN58890E4963,3,3,2,2,3
100mN58891E4750,3,3,2,3,3
100mN58891E4751,3,3,2,3,3
100mN58891E4752,3,3,2,3,3
100mN58891E4753,3,3,2,3,3
100mN58891E4754,3,3,2,3,3
100mN58891E4755,3,3,2,3,3
100mN58891E4756,3,3,2,3,3
100mN58891E4757,3,3,2,3,3
100mN58891E4758,3,3,2,3,3
100mN58891E4759,3,3,2,3,3
100mN58891E4760,3,3,2,3,3
100mN58891E4761,3,3,2,3,3
100mN58891E4762,3,3,2,3,3
100mN58891E4763,3,3,2,3,3
100mN58891E4764,3,3,2,3,3
100mN58891E4765,3,3,2,3,3
100mN58891E4766,3,3,2,3,3
100mN58891E4767,3,3,2,3,3
100mN58891E4768,3,3,2,3,3
100mN58891E4769,3,3,2,3,3
100mN58891E4770,3,3,2,3,3
100mN58891E4771,3,3,2,3,3
100mN58891E4772,3,3,2,3,3
100mN58891E4773,3,3,2,3,3
100mN58891E4774,3,3,2,3,3
100mN58891E4775,3,3,2,3,3
100mN58891E4776,3,3,2,3,3
100mN58891E4777,3,3,2,3,3
100mN58891E4778,3,3,2,3,3
100mN58891E4779,3,3,2,3,3
100mN58891E4780,3,3,2,3,3
100mN58891E4781,3,3,2,3,3
100mN58891E4782,3,3,2,3,3
100mN58891E4783,3,3,2,3,3
100mN58891E4784,3,3,2,3,3
100mN58891E4785,3,3,2,3,3
100mN58891E4786,3,3,2,3,3
100mN58891E4787,3,3,2,3,3
100mN58891E4788,3,3,2,3,3
100mN58891E4789,3,3,2,3,3
100mN58891E4790,3,3,2,3,3
100mN58891E4791,3,3,2,3,3
100mN58891E4792,3,3,2,3,3
100mN58891E4793,3,3,2,3,3
100mN58891E4794,3,3,2,3,3
100mN58891E4795,3,3,2,3,3
100mN58891E4796,3,3,2,3,3
100mN58891E4797,3,3,2,3,3
100mN58891E4798,3,3,2,3,3
100mN58891E4799,3,3,2,3,3
100mN58891E4800,3,3,2,3,3
100mN58891E4801,3,3,2,3,3
100mN58891E4802,3,3,2,3,3
100mN58891E4803,3,3,2,3,3
100mN58891E4804,3,3,2,3,3
100mN58891E4805,3,3,2,3,3
100mN58891E4806,3,3,2,3,3
100mN58891E4807,3,3,2,3,3
100mN58891E4808,3,3,2,3,3
100mN58891E4809,3,3,2,3,3
100mN58891E4810,3,3,2,3,3
100mN58891E4811,3,3,2,3,3
100mN58891E4812,3,3,2,3,3
100mN58891E4813,3,3,2,3,3
100mN58891E4814,3,3,2,3,3
100mN58891E4815,3,3,2,3,3
100mN58891E4816,3,3,2,3,3
100mN58891E4817,3,3,2,3,3
100mN58891E4818,3,3,2,3,3
100mN58891E4819,3,3,2,3,3
100mN58891E4820,3,3,2,3,3
100mN58891E4821,3,3,2,3,3
100mN58891E4822,3,3,2,3,3
100mN58891E4823,3,3,2,3,3
100mN58891E4824,3,3,2,3,3
100mN58891E4825,3,3,2,3,3
100mN58891E4826,3,3,2,3,3
100mN58891E4827,3,3,2,3,3
100mN58891E4828,3,3,2,3,3
100mN58891E4829,3,3,2,3,3
100mN58891E4830,3,3,2,3,3
100mN58891E4831,3,3,2,3,3
100mN58891E4832,3,3,2,3,3
100mN58891E4833,3,3,2,3,3
100mN58891E4834,3,3,2,3,3
100mN58891E4835,3,3,2,3,3
100mN58891E4836,3,3,2,3,3
100mN58891E4837,3,3,2,3,3
100mN58891E4838,3,3,2,3,3
100mN58891E4839,3,3,2,3,3
100mN58891E4840,3,3,2,3,3
100mN58891E4841,3,3,2,3,3
100mN58891E4842,3,3,2,3,3
100mN58891E4843,3,3,2,3,3
100mN58891E4844,3,3,2,3,3
100mN58891E4845,3,3,2,3,3
100mN58891E4846,3,3,2,3,3
100mN58891E4847,3,3,2,3,3
100mN58891E4848,3,3,2,3,3
100mN58891E4849,3,3,2,2,3
100mN58891E4850,3,3,2,2,3
100mN58891E4851,3,3,2,3,3
100mN58891E4852,3,3,2,3,3
100mN58891E4853,3,3,2,3,3
100mN58891E4854,3,3,2,3,3
100mN58891E4855,3,3,1,3,3
100mN58891E4856,3,3,1,2,3
100mN58891E4857,3,3,1,2,3
100mN58891E4858,3,3,1,2,3
100mN58891E4859,3,3,1,2,3
100mN58891E4860,3,3,1,2,3
100mN58891E4861,3,3,1,2,3
100mN58891E4862,3,3,1,2,3
100mN58891E4863,3,3,2,2,3
100mN58891E4864,3,3,1,2,3
100mN58891E4865,3,3,1,2,3
100mN58891E4866,3,3,1,2,3
100mN58891E4867,3,3,1,2,3
100mN58891E4868,3,3,1,2,3
100mN58891E4869,3,3,1,2,3
100mN58891E4870,3,3,1,2,3
100mN58891E4871,3,3,1,2,3
100mN58891E4872,3,3,1,2,3
100mN58891E4873,3,3,1,2,3
100mN58891E4874,3,3,1,2,3
100mN58891E4875,3,3,1,2,3
100mN58891E4876,3,3,1,2,3
100mN58891E4877,3,3,1,2,3
100mN58891E4878,3,3,1,2,3
100mN58891E4879,3,3,1,2,3
100mN58891E4880,3,3,1,2,3
100mN58891E4881,3,3,1,2,3
100mN58891E4882,3,3,1,2,3
100mN58891E4883,3,3,1,2,3
100mN58891E4884,3,3,1,2,3
100mN58891E4885,3,3,1,2,3
100mN58891E4886,3,3,1,2,3
100mN58891E4887,3,3,1,2,3
100mN58891E4888,3,2,1,2,3
100mN58891E4889,3,3,2,2,3
100mN58891E4890,3,3,2,2,3
100mN58891E4891,3,3,1,2,3
100mN58891E4892,3,3,1,1,2
100mN58891E4893,3,2,1,1,1
100mN58891E4960,3,3,2,2,3
100mN58891E4961,3,3,2,2,3
100mN58891E4962,3,3,2,2,3
100mN58892E4750,3,3,2,3,3
100mN58892E4751,3,3,2,3,3
100mN58892E4752,3,3,2,3,3
100mN58892E4753,3,3,2,3,3
100mN58892E4754,3,3,2,3,3
100mN58892E4755,3,3,2,3,3
100mN58892E4756,3,3,2,3,3
100mN58892E4757,3,3,2,3,3
100mN58892E4758,3,3,2,3,3
100mN58892E4759,3,3,2,3,3
100mN58892E4760,3,3,2,3,3
100mN58892E4761,3,3,2,3,3
100mN58892E4762,3,3,2,3,3
100mN58892E4763,3,3,2,3,3
100mN58892E4764,3,3,2,3,3
100mN58892E4765,3,3,2,3,3
100mN58892E4766,3,3,2,3,3
100mN58892E4767,3,3,2,3,3
100mN58892E4768,3,3,2,3,3
100mN58892E4769,3,3,2,3,3
100mN58892E4770,3,3,2,3,3
100mN58892E4771,3,3,2,3,3
100mN58892E4772,3,3,2,3,3
100mN58892E4773,3,3,2,3,3
100mN58892E4774,3,3,2,3,3
100mN58892E4775,3,3,2,3,3
100mN58892E4776,3,3,2,3,3
100mN58892E4777,3,3,2,3,3
100mN58892E4778,3,3,2,3,3
100mN58892E4779,3,3,2,3,3
100mN58892E4780,3,3,2,3,3
100mN58892E4781,3,3,2,3,3
100mN58892E4782,3,3,2,3,3
100mN58892E4783,3,3,2,3,3
100mN58892E4784,3,3,2,3,3
100mN58892E4785,3,3,2,3,3
100mN58892E4786,3,3,2,3,3
100mN58892E4787,3,3,2,3,3
100mN58892E4788,3,3,2,3,3
100mN58892E4789,3,3,2,3,3
100mN58892E4790,3,3,2,3,3
100mN58892E4791,3,3,2,3,3
100mN58892E4792,3,3,2,3,3
100mN58892E4793,3,3,2,3,3
100mN58892E4794,3,3,2,3,3
100mN58892E4795,3,3,2,3,3
100mN58892E4796,3,3,2,3,3
100mN58892E4797,3,3,2,3,3
100mN58892E4798,3,3,2,3,3
100mN58892E4799,3,3,2,3,3
100mN58892E4800,3,3,2,3,3
100mN58892E4801,3,3,2,3,3
100mN58892E4802,3,3,2,3,3
100mN58892E4803,3,3,2,3,3
100mN58892E4804,3,3,2,3,3
100mN58892E4805,3,3,2,3,3
100mN58892E4806,3,3,2,3,3
100mN58892E4807,3,3,2,3,3
100mN58892E4808,3,3,2,3,3
100mN58892E4809,3,3,2,3,3
100mN58892E4810,3,3,2,3,3
100mN58892E4811,3,3,2,3,3
100mN58892E4812,3,3,2,3,3
100mN58892E4813,3,3,2,3,3
100mN58892E4814,3,3,2,3,3
100mN58892E4815,3,3,2,3,3
100mN58892E4816,3,3,2,3,3
100mN58892E4817,3,3,2,3,3
100mN58892E4818,3,3,2,3,3
100mN58892E4819,3,3,2,3,3
100mN58892E4820,3,3,2,3,3
100mN58892E4821,3,3,2,3,3
100mN58892E4822,3,3,2,3,3
100mN58892E4823,3,3,2,3,3
100mN58892E4824,3,3,2,3,3
100mN58892E4825,3,3,2,3,3
100mN58892E4826,3,3,2,3,3
100mN58892E4827,3,3,2,3,3
100mN58892E4828,3,3,2,3,3
100mN58892E4829,3,3,2,3,3
100mN58892E4830,3,3,2,3,3
100mN58892E4831,3,3,2,3,3
100mN58892E4832,3,3,2,3,3
100mN58892E4833,3,3,2,3,3
100mN58892E4834,3,3,2,3,3
100mN58892E4835,3,3,2,3,3
100mN58892E4836,3,3,2,3,3
100mN58892E4837,3,3,2,3,3
100mN58892E4838,3,3,2,3,3
100mN58892E4839,3,3,2,3,3
100mN58892E4840,3,3,2,3,3
100mN58892E4841,3,3,2,3,3
100mN58892E4842,3,3,2,3,3
100mN58892E4843,3,3,2,3,3
100mN58892E4844,3,3,2,3,3
100mN58892E4845,3,3,2,3,3
100mN58892E4846,3,3,2,3,3
100mN58892E4847,3,3,2,3,3
100mN58892E4848,3,3,2,3,3
100mN58892E4849,3,3,2,3,3
100mN58892E4850,3,3,2,3,3
100mN58892E4851,3,3,2,3,3
100mN58892E4852,3,3,2,3,3
100mN58892E4853,3,3,2,3,3
100mN58892E4854,3,3,2,3,3
100mN58892E4855,3,3,1,3,3
100mN58892E4856,3,2,1,2,3
100mN58892E4857,3,3,1,2,3
100mN58892E4858,3,3,1,2,3
100mN58892E4859,3,3,2,2,3
100mN58892E4860,3,3,2,2,3
100mN58892E4861,3,3,1,2,3
100mN58892E4862,3,3,1,2,3
100mN58892E4863,3,3,1,2,3
100mN58892E4864,3,3,1,2,3
100mN58892E4865,3,3,2,2,3
100mN58892E4866,3,3,1,2,3
100mN58892E4867,3,3,1,2,3
100mN58892E4868,3,3,1,2,3
100mN58892E4869,3,3,1,2,3
100mN58892E4870,3,3,1,2,3
100mN58892E4871,3,3,1,2,3
100mN58892E4872,3,3,1,2,3
100mN58892E4873,3,3,1,2,3
100mN58892E4874,3,3,1,2,3
100mN58892E4875,3,3,1,2,3
100mN58892E4876,3,3,1,2,3
100mN58892E4877,3,3,1,2,3
100mN58892E4878,3,3,1,2,3
100mN58892E4879,3,3,1,2,3
100mN58892E4880,3,3,1,2,3
100mN58892E4881,3,3,1,2,3
100mN58892E4882,3,3,1,2,3
100mN58892E4883,3,3,1,2,3
100mN58892E4884,3,3,1,2,3
100mN58892E4885,3,3,1,2,3
100mN58892E4886,3,3,1,2,3
100mN58892E4887,3,3,1,2,3
100mN58892E4888,3,3,1,2,3
100mN58892E4889,3,3,1,2,3
100mN58892E4890,3,3,1,2,3
100mN58892E4891,3,3,1,2,3
100mN58892E4892,3,3,1,2,3
100mN58892E4893,3,3,0,1,1
100mN58893E4749,3,3,2,3,3
100mN58893E4750,3,3,2,3,3
100mN58893E4751,3,3,2,3,3
100mN58893E4752,3,3,2,3,3
100mN58893E4753,3,3,2,3,3
100mN58893E4754,3,3,2,3,3
100mN58893E4755,3,3,2,3,3
100mN58893E4756,3,3,2,3,3
100mN58893E4757,3,3,2,3,3
100mN58893E4758,3,3,2,3,3
100mN58893E4759,3,3,2,3,3
100mN58893E4760,3,3,2,3,3
100mN58893E4761,3,3,2,3,3
100mN58893E4762,3,3,2,3,3
100mN58893E4763,3,3,2,3,3
100mN58893E4764,3,3,2,3,3
100mN58893E4765,3,3,2,3,3
100mN58893E4766,3,3,2,3,3
100mN58893E4767,3,3,2,3,3
100mN58893E4768,3,3,2,3,3
100mN58893E4769,3,3,2,3,3
100mN58893E4770,3,3,2,3,3
100mN58893E4771,3,3,2,3,3
100mN58893E4772,3,3,2,3,3
100mN58893E4773,3,3,2,3,3
100mN58893E4774,3,3,2,3,3
100mN58893E4775,3,3,2,3,3
100mN58893E4776,3,3,2,3,3
100mN58893E4777,3,3,2,3,3
100mN58893E4778,3,3,2,3,3
100mN58893E4779,3,3,2,3,3
100mN58893E4780,3,3,2,3,3
100mN58893E4781,3,3,2,3,3
100mN58893E4782,3,3,2,3,3
100mN58893E4783,3,3,2,3,3
100mN58893E4784,3,3,2,3,3
100mN58893E4785,3,3,2,3,3
100mN58893E4786,3,3,2,3,3
100mN58893E4787,3,3,2,3,3
100mN58893E4788,3,3,2,3,3
100mN58893E4789,3,3,2,3,3
100mN58893E4790,3,3,2,3,3
100mN58893E4791,3,3,2,3,3
100mN58893E4792,3,3,2,3,3
100mN58893E4793,3,3,2,3,3
100mN58893E4794,3,3,2,3,3
100mN58893E4795,3,3,2,3,3
100mN58893E4796,3,3,2,3,3
100mN58893E4797,3,3,2,3,3
100mN58893E4798,3,3,2,3,3
100mN58893E4799,3,3,2,3,3
100mN58893E4800,3,3,2,3,3
100mN58893E4801,3,3,2,3,3
